sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
sobol__0000116,29.71670601,21.89653409,80.88380443,125.42010877,-12.67666481,15.46128863,-20.01358976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,339.587781,0.0497602205254,6.83372434196e-08,3.5527136788e-13,3.57125589716e-06,2,0,0.0156071424145,0.0175873086323,0.0100749509625,0.0100230597503,0.0313170327289,0.0413150251355,0.0100452378165,0.0100315680828,0.0100661593445,0.0100405700202,0.0100674850678,0.010027507643,0.0100347054482,0.0100298526982,0.0100304504356,0.0100189002696,0.0100037323127,0.0100037316671,0.0100113941278,0.010041047044,0.0720014263803,0.0829336641237,0.143003973884,0.0100496567667,0.0746111289746,0.0234045805736,0.0100114942479,0.0188608397173,0.0100182750379,0.0100754219116,0.0576055003423,0.0100478237909,0.010042226889,0.0100314201926,0.0100179384522,0.0100271472814,0.0100138558345,0.0100183016553,0.0100184758213,0.0100275449419,0.0100439884514,0.0100672272257,0.0101313721803,0.0101076686245,0.0100335286885,0.0100649790977,0.010512743012,0.0102318205208,0.0101152450827,0.0193111141219,14.3098247211,18.6399146899,2.02920254426,4.91922423984,19.8374171558,50.1726673584,0,1.30190530071,4.29624939649,5.98657241574,2.88049045016,1.95280438503,1.15382874584,1.59271204744,1.90475719114,0.966864708618,7.17468076653,7.17602954132,2.81488375888,3.81118491468,18.5849818917,22.4518727328,108.907382133,0.0123976244318,12.5213015131,5.9021670896,1.93119853018,7.24607991005,1.14069250417,0.947827470714,29.067039919,2.860580957,0.386181583128,1.56837846704,2.57353060402,1.5284544532,2.36658529159,1.73060719645,2.12370243524,1.94254175275,0.368295495557,1.09765518553,0.956366452353,0.492930364917,0.713472308069,0.475298010536,0.776221497508,0.433839825617,1.39878484314,2.04676359985
sobol__0000120,-26.53329399,13.77153409,34.00880443,52.29510877,17.32333519,17.64878863,-27.51358976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,428.62289,0.0199671224326,8.3094054304e-08,1.28927616651e-13,4.73757617332e-06,5,0,0.0228591984897,0.0380795727789,0.0100316948214,0.0146812435372,0.0292864973424,0.0100390669962,0.0100384674624,0.0100245737873,0.0100317361837,0.0100370319148,0.0100791828043,0.0100233418341,0.0100306487268,0.0100284724314,0.0100399300704,0.0100066878834,0.010007698725,0.0100078517614,0.0100364104394,0.0100452373957,0.0291599374615,0.0191636802035,0.0564597221648,0.0468649672895,0.045077455825,0.0403614221139,0.0274715937121,0.0100071407242,0.0100099367623,0.010015876205,0.0336354308918,0.0100921149361,0.0100273465724,0.0100172911432,0.010010035727,0.0100145375669,0.010014219633,0.0100167308648,0.0100139306555,0.0100138216943,0.0101493500788,0.0245841494415,0.0218161725905,0.0105871009128,0.0122620700612,0.0103946116724,0.0101023502124,0.0100358922319,0.01001493692,0.0100214773496,15.4425535343,41.0926967011,1.94899102142,7.24591811194,24.9181447708,12.3611354309,2.66954422347,1.25828376541,4.31131936553,6.00061387711,2.70849004369,1.90669725127,0.952029561488,1.55036435514,1.92365212508,5.83582106727,6.69803175984,6.54107437334,0.601588053915,0,10.0980746746,5.09974127891,66.2899546079,12.9347308395,15.2046257752,10.1904964882,5.21168817216,3.93191744859,4.56417485048,0.898609649901,18.7409792008,2.7600710319,0.754163396216,1.71451642211,2.56815953712,1.52375479153,2.36601893025,1.73004892084,2.12283625581,1.93670999797,0.386160219149,2.63720195669,2.0589541303,0.513067228525,0.887720817684,0.491654981375,0.740440166882,0.412186374452,1.22770452393,1.01042824991
sobol__0000124,-4.03329399,62.52153409,-59.74119557,68.54510877,77.32333519,22.02378863,-42.51358976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,289.816039,0.24913083015,9.26599490469e-08,1.32274808309e-12,2.74245404732e-05,22,0,0.0718325645063,0.400046198244,0.0299612618407,0.0836393408192,0.151381265934,0.0287635101898,0.0100256206804,0.0100060332979,0.0100090358384,0.0100013164348,0.0100011229629,0.0100042589858,0.0100038638804,0.0100036145223,0.0100034865577,0.0100040276442,0.0100150435921,0.01001526373,0.0100341502911,0.0100452377838,0.0100026479005,0.0100050832423,0.0317977461513,0.0100021253107,0.0100452377838,0.0491092087624,0.0100062734561,0.0100025138672,0.0100019328877,0.0100080277457,0.202745736457,0.0366157965149,0.0100091425213,0.0100047576387,0.0100060929287,0.0100108485539,0.0100070195745,0.0100090494144,0.0100082411223,0.0100117716709,0.0112586523797,0.0322503178036,0.0345488306332,0.0196544834274,0.0100583866545,0.0105581309637,0.0124026039111,0.0101136751253,0.0100196985742,0.010168102829,38.0929523877,332.086846564,5.30465436834,18.8387260574,144.559845591,37.5213843075,2.40490097445,1.41471616925,4.41576253911,6.56896323613,4.86412602766,2.59281876785,2.59403812307,1.76923140909,1.94027926781,4.54717147788,6.87509285241,6.72689614299,1.95131146911,0,4.01235788718,0.722001657597,36.4688834584,2.74994107536,0,12.3738166339,1.89338614673,3.56893949946,4.63929279616,0.742313115655,104.707814045,7.05572977383,0.753679518868,1.71279146856,2.46586069081,1.44359230516,2.34742176978,1.72061366477,2.12518826262,1.87955007945,0.443218124651,3.36392881183,3.21995790899,0.936228970751,0.728106885476,0.494684173924,0.920340509946,0.390114810985,0.92088656936,0.926636236334
sobol__0000128,-49.73641899,34.59184659,-56.81150807,108.66229627,-55.80166481,1.10581988,-57.04483976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,459.204143,0.0919236113411,7.15183432476e-08,3.01202862893e-13,8.73398093662e-06,10,0,0.0100104077828,0.180703533984,0.0715175186048,0.122999127871,0.07103890257,0.0100027674685,0.0140161162473,0.016178753166,0.0100039029192,0.0100013900701,0.0100014908806,0.0217657943375,0.0130999026038,0.0100156737274,0.0100051152264,0.0938170043904,0.0100099333704,0.0100100074431,0.0100248680711,0.010084009258,0.0614513788788,0.0100052995795,0.0634338211049,0.0368352915352,0.0100452377287,0.089988348269,0.0100034572372,0.05142231871,0.0100016693782,0.0100327332567,0.0129860139106,0.0100385780762,0.0100172559441,0.0100110990943,0.0100322121963,0.0100959939582,0.0100087945689,0.010013727456,0.0100184786738,0.0113090416499,0.0100236244103,0.0100116836594,0.0100490830249,0.0101725676223,0.0100158776514,0.0100797088262,0.0100276721863,0.0141746416432,0.0100272999037,0.0214387962705,1.0073788672,187.114456416,7.69823798218,55.4382465456,72.0269539974,13.0004255771,3.20233939602,2.06624051865,4.42533969639,6.56585035572,4.58522156567,4.6121333786,1.53882592459,1.65465889454,2.08021117003,52.4891197407,7.1800534409,7.11211333913,2.80690629178,3.55782601612,30.0751332234,3.09274495327,65.559591207,8.03581955747,0,21.1090037458,1.90947323304,20.9630032507,4.63869659275,0.950391604696,7.23463360759,2.55342712151,0.738096419,1.71320530913,2.02334395513,1.20384445305,1.95952356317,1.49348011387,2.11835924635,1.82317587227,0.394277880081,1.04805150623,0.915823971333,0.462729226021,0.725063206002,0.462994908895,0.883617088994,0.646917646323,0.846125313827,2.28250490418
sobol__0000132,17.76358101,18.34184659,36.93849193,27.41229627,-35.80166481,5.48081988,-12.04483976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,423.563385,0.03315389481,1.44428824456e-08,1.26874764417e-13,5.25344743377e-06,7,0,0.0328241427073,0.109704538183,0.0100672251259,0.0288427483485,0.0610004707165,0.0201583562765,0.0100410991799,0.0100171539346,0.0100130389315,0.0100054682561,0.0100126999162,0.0100151178994,0.0100210868269,0.0100155628771,0.0100163305002,0.01000437563,0.0100056467282,0.0100062057943,0.0100452378206,0.0100793452269,0.042794118633,0.0102390352954,0.0659109322424,0.0280017244966,0.0334495578327,0.0410136769414,0.0297434359203,0.0100060355211,0.0100092838843,0.0100137020786,0.0113145969125,0.0100375012192,0.0100250691673,0.0100154031839,0.0100084117742,0.0100122943336,0.0100117073206,0.0100140394249,0.0100115592535,0.0100116080517,0.0101077950899,0.0229845232451,0.0100452378206,0.0103565740196,0.0120613619803,0.0102877890324,0.010091123991,0.0100296817165,0.010011274854,0.0100154315,29.2165721108,116.085887788,2.00900422673,14.3977966934,53.1020402968,24.63775187,2.70269284325,1.3143426672,4.26878283081,5.91035338977,2.2914832646,2.11902933218,1.2866961015,1.62301654436,1.90753585835,6.10724225602,6.33170476536,5.68147870082,0,3.7106509464,15.7168086479,2.64177055766,77.5972770458,7.16957665906,11.1854856585,10.3537884992,5.73742440152,3.71475058087,4.77899524429,0.876097679276,3.82031841782,2.77487405115,0.753850702288,1.71403181542,2.57943121713,1.55310334253,2.36424405143,1.72973475049,2.12122480664,1.95848822994,0.341084380291,2.50955807541,0,0.505196177658,0.861626550702,0.474585595553,0.781831764862,0.459964574451,1.66248589584,1.16532062405
sobol__0000136,-15.98641899,10.21684659,83.81349193,84.28729627,34.19833519,-9.83168012,-4.54483976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,361.031618,2.88257495065,1.75886658127e-06,2.83506551568e-12,8.32291001557e-05,18,1,0.0100011090558,0.010000481635,0.0100103480853,0.198917524379,0.0100007437696,0.0100003704193,0.0100452384212,0.131437464241,0.0100114563115,0.0338294725629,0.0100019935129,0.134047272389,0.0518859150593,0.0891253809738,0.117104117862,0.240533840522,0.339877403105,0.332740020474,0.0674169137045,0.0100452384212,0.0100008131388,0.0100008400772,0.0100007348199,0.0100007549591,0.999998878091,0.815594182275,0.0100005398958,0.738822351999,0.010000201725,0.036833611745,0.17130134539,0.142499145744,0.0100037429802,0.0100023561572,0.210666880057,0.211803952674,0.0100026527769,0.0100097097835,0.0919407527243,0.272336174045,0.0100118670688,0.0100026074166,0.118771770784,0.122123681561,0.0100032354163,0.0504933146778,0.0100681967088,0.0850149607114,0.0100024947845,0.135968634249,6.84242912647,10.9281245077,2.00451436133,99.2780565671,5.36138792441,12.3908261654,0,15.50853463,4.31360419923,20.4334541113,3.68192828152,22.4341801329,3.83146608686,13.1726489716,22.1658658493,81.5503234034,238.531796538,228.618779846,17.3281480163,0,5.25110940754,3.16700607793,11.1149794967,2.56175100324,310.076910827,205.928692627,1.39639532177,284.118791481,4.50288998215,3.53560710238,89.305041138,37.4988598098,0.696219178955,1.63595554837,54.5161664046,34.4112492294,2.36821955783,1.73059712701,19.1148987304,53.7294826302,0.248801442875,1.00266948081,10.6048987197,5.95823594661,0.525335362274,2.26846581397,0.742775223548,3.90965148772,1.83624625131,15.8631932227
sobol__0000140,6.51358101,58.96684659,-9.93650807,35.53729627,54.19833519,-5.45668012,-49.54483976,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,323.160882,0.19149130123,5.74681742194e-08,5.0182105592e-13,9.58201135789e-06,20,0,0.0521129644455,0.362080051325,0.0260911533721,0.122577726372,0.100328978195,0.0457878546539,0.0100138757355,0.0100077888157,0.0100091315498,0.0100014578232,0.0100013175467,0.0100056175503,0.0100057718936,0.0100046960637,0.0100037401573,0.0100030142377,0.0100056617286,0.0100058912594,0.0100452375855,0.0100452375855,0.0665715056259,0.0100206222476,0.0676981612927,0.0707787823856,0.0100452375855,0.0799140983358,0.0486323102974,0.0100052883203,0.0100099676844,0.0100146521128,0.0100048507263,0.0100099096849,0.0100268499726,0.0100145449053,0.0100059287302,0.0100087491799,0.0100090540309,0.0100104872402,0.0100077753128,0.0100077422938,0.0117703905777,0.0387282862664,0.0315572110393,0.0147434294335,0.0251391185068,0.0151166495697,0.0104113208237,0.0100269666632,0.0100107114989,0.0100111249921,41.9859942436,317.520207358,4.94688786464,55.6322591122,107.793056815,57.7444121463,2.65816517056,1.3957836813,4.44253779143,6.49306461784,4.6011164828,2.54581148223,2.33121495647,1.74447905028,2.0802454253,5.53012524914,6.48528745327,6.19717430552,0,0,15.3134568753,0.626526488942,79.7057193919,18.8579493481,0,19.2835820022,9.31934914012,3.22140018664,3.88038713659,0.598086766449,5.57072844297,2.4670536675,0.602475562505,1.59188673936,2.44843864935,1.46905212941,2.17298416369,1.65492274089,2.12555524863,1.91005985998,0.453575593371,4.1087975209,2.89472572859,0.674565669192,1.81965547467,0.705847457566,0.839281052552,0.460925751907,0.974698806947,1.12839457228
sobol__0000144,-44.11141899,30.52934659,13.50099193,63.97479627,-10.80166481,13.13706988,6.70516024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,331.757581,0.0308045024313,1.46954395319e-08,1.46936152559e-13,4.98800018943e-06,11,0,0.0100085309046,0.115330592546,0.0452688511133,0.0157189316493,0.0344049310502,0.0100575688999,0.0101219980962,0.0100666015882,0.0100067903021,0.0100030440567,0.0100039569022,0.0100856977135,0.0100632407059,0.010026076628,0.0100094309653,0.02165856677,0.0100096374699,0.0100098060784,0.0100304361434,0.0217092207514,0.0348086418817,0.0100580136722,0.0539881501513,0.0346926465499,0.0290490297283,0.0342421531942,0.0347273424973,0.0100048832724,0.010010071009,0.010011453386,0.0100182418948,0.0100210991908,0.0100222106318,0.0100124648321,0.010006869598,0.0100098917873,0.0100100770929,0.0100120796661,0.0100100199384,0.0100097011386,0.0100922049879,0.0237394231401,0.0171787662623,0.0102868657889,0.0119918843804,0.0101673025659,0.0100734436705,0.0100285546285,0.0100110642196,0.0100144686693,3.58934821018,121.215628771,8.10634289829,7.72856150215,32.9022333716,12.4119176965,2.62776487941,1.15747550376,4.43172180838,6.28127326104,4.12817892358,1.82011132758,0.815971847673,1.56495255834,2.04342197726,14.1641710566,6.82499676091,6.67622425703,1.58586218587,8.23527316852,13.4996148334,2.72851145748,62.4095347353,9.5111288788,9.79820915998,8.24624441865,6.68831824762,4.0093237417,3.87508019786,0.982069256705,5.56763042837,2.85295917198,0.693349646533,1.63502845217,2.58937323924,1.62583428668,2.37009022669,1.73066446399,2.06939212114,1.9748315294,0.277117572162,2.44925539346,1.45257118078,0.485702441379,0.743323444166,0.393339289847,0.629568753981,0.444877263038,1.8512267982,1.15892853601
sobol__0000148,23.38858101,46.77934659,69.75099193,80.22479627,-70.80166481,8.76206988,51.70516024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,334.258586,0.0778726815728,5.66273925529e-08,7.17648163118e-13,2.51782599871e-05,17,0,0.026137373983,0.127118192778,0.0240637330053,0.0100641211376,0.125011495784,0.119693235763,0.0100452378772,0.010014096971,0.0100186469644,0.010004924603,0.0100059448732,0.0100094929415,0.0100130160944,0.0100100758729,0.0100090155865,0.0100701661227,0.0100195993191,0.0100198376682,0.0100360563038,0.10885095132,0.0548813574306,0.0274552138963,0.022910459844,0.010002407635,0.0100011863469,0.0100034385262,0.0981646808867,0.010002596174,0.0101458406279,0.010009038797,0.0100029301716,0.0100108122086,0.0100520414892,0.0100530744706,0.0100061289756,0.0100070484782,0.024212530838,0.010141161767,0.0100230198531,0.0100061098362,0.0101642167834,0.0101266378962,0.010060716061,0.010021416392,0.0175571555891,0.0100193230251,0.0100082541296,0.0100045898755,0.0100018878694,0.01000178625,26.1158412756,127.456821082,4.84429491877,4.90552395718,94.5303675146,139.906715608,0,1.35003985403,4.32367226325,6.12796435723,3.61144462902,2.30012350166,1.75174999342,1.68736652063,2.01813257587,2.23635489761,6.99244237395,6.8445708411,2.52829294538,37.1515490178,27.7530568426,8.69775754673,25.6846877711,2.70365848659,3.36854573193,1.75147405342,14.7114777523,3.62199435127,0.0604710061968,0.616635355646,4.5494157817,2.38830830202,0.133864036734,1.38865025226,2.45043113261,1.58852367026,5.50078476739,1.67733262138,1.9606225776,1.90608771661,0.163080266946,0.585097292893,0.54122806953,0.315352907451,0.726753098962,0.206978711705,0.513220205997,0.459611777051,1.93419364846,1.15158394977
sobol__0000152,-32.86141899,54.90434659,22.87599193,7.09979627,79.19833519,24.07456988,59.20516024,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,348.537265,241.420605718,3.15579278265e-07,3.18368288288e-07,0.266258312178,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000156,-10.36141899,6.15434659,-33.37400807,120.84979627,19.19833519,19.69956988,14.20516024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,344.604339,0.0320181814874,4.67099141588e-08,6.22002449546e-14,8.63667856247e-06,6,0,0.0580330833433,0.0452970059901,0.0100166113781,0.0102581835548,0.0414240750051,0.010009786151,0.0100517961923,0.0100169032068,0.0100416444811,0.0100304230541,0.0100317508456,0.0100141434059,0.010016796991,0.0100170151362,0.0100527203294,0.0100066203233,0.010006879783,0.0100068822948,0.0100185940477,0.010045237791,0.0645170463436,0.019110450555,0.0817501013054,0.010095680643,0.045922477508,0.0208513701568,0.0393864252982,0.0100055982894,0.010045237791,0.0100165977642,0.06157216558,0.0187477969226,0.0100451239837,0.0100151721691,0.0100071289578,0.0100103147797,0.0100103392976,0.0100123205815,0.0100105075797,0.0100101443651,0.0101904283573,0.0325929518111,0.0225008674922,0.0123018644027,0.0136249618298,0.0101884799211,0.0100549719395,0.0100277770209,0.0100103103922,0.0100134264942,39.9991659642,49.2333746625,1.92493650388,5.11530580158,42.7770113607,13.0476736289,2.39120008473,1.33982521559,4.41992304501,6.06761666109,2.17564728084,2.3822352706,1.58521563388,1.65781691668,1.88888853055,3.46220670682,7.17867633002,7.17559387463,2.83682075406,0,31.8248610735,5.51721649767,69.9021230588,0.146524216993,12.7557714266,4.05284459954,7.48348686249,3.40558475648,0,0.561525340432,26.767742359,5.10571871055,0.00167481259921,1.2508543665,2.5726049619,1.62661176916,2.36031519367,1.72094715984,2.03843678785,1.97452134754,0.293188899915,3.32701702938,1.83051787311,0.564767996341,0.80348918528,0.360615532356,0.524221757832,0.411152738997,1.82117730382,1.1165704554
sobol__0000160,-58.17391899,0.06059659,43.96974193,45.69354627,-78.30166481,15.87144488,34.83016024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,355.846392,0.0665982187114,4.92220993637e-06,2.48191694911e-13,0.000856320753815,17,0,0.0404933230365,0.0100057739284,0.0100252300202,0.0100149100724,0.0124390834958,0.010005558858,0.0101377953335,0.0100481218517,0.0406053358295,0.0811066269633,0.0261108480643,0.0100267789949,0.0100314492496,0.0100327410254,0.0159054674889,0.0391899276533,0.0190754415448,0.0185790585552,0.010045686176,0.138643615755,0.121134573953,0.109083069693,0.0100154672118,0.0100028332667,0.0100035830103,0.010013169962,0.0339983401899,0.0100017711878,0.0172653684379,0.0100054808233,0.0100037210166,0.0100097516109,0.0100120773711,0.0100057231004,0.0100044136512,0.0100064351253,0.0100088674829,0.010009820131,0.0100075787421,0.0100065497128,0.0101506839501,0.022994939978,0.0154521516123,0.0100793056866,0.0151479935314,0.0100495980702,0.0100222868529,0.0100125806304,0.0100042843791,0.0100050286529,34.8372162129,10.9622757709,2.01123390372,4.96811571309,9.73994064762,12.4429762704,2.72272249887,1.27557201534,17.0244572261,45.4538469549,5.33544986765,1.95380545551,1.03419723607,1.5645015269,2.8564442494,22.3011545069,12.6207568727,11.9697568487,0.0632094909133,46.1067837285,60.7336367241,34.5575029851,11.7878027585,2.68705155249,2.82885449093,1.87682962569,6.33090674684,4.06740402303,5.76481288756,0.981712672112,2.64899860083,2.32244556085,0.694116654758,1.63703048957,2.55440014804,1.62589830654,2.34174135056,1.70676585565,2.02357448085,1.9702945993,0.235788244114,1.94849684363,1.10989174889,0.401086561266,0.840852272364,0.270546686628,0.529847083332,0.436533718242,2.01080015035,1.16728153827
sobol__0000164,9.32608101,48.81059659,-49.78025807,94.44354627,-18.30166481,11.49644488,19.83016024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,292.44685,0.112379282855,5.60639712432e-09,9.92879048963e-13,9.21958033244e-06,20,0,0.109572000825,0.257936238961,0.0100187137388,0.064156025752,0.120665072871,0.0102292870506,0.0100403889375,0.0100074910815,0.0100211319569,0.0100023648655,0.0100020052779,0.0100052057873,0.0100051118241,0.0100050843447,0.0100069401549,0.0100055556929,0.0107210663276,0.0106202496478,0.0100570504995,0.0100175571222,0.0489878136113,0.0100037076275,0.0100160916481,0.0100387848043,0.0300341464005,0.0504121400775,0.0511862820335,0.0100028573708,0.0100157906881,0.0100078920993,0.0188636956384,0.0102374473469,0.0100217552552,0.0100068078889,0.0100040648642,0.0100060604395,0.0100057713398,0.0100071428435,0.0100059446252,0.010005822457,0.0101855865943,0.0364098276862,0.027173738699,0.0148102364215,0.0168739092143,0.0113110209458,0.01009932922,0.0100236022199,0.0100070047889,0.0100098787911,73.245017007,253.142198074,1.87542041294,27.7764270584,117.105341829,13.3416763762,2.40203521645,1.41003921063,4.44772339043,6.55824920958,4.63115467268,2.58080408835,2.45549487479,1.74763161202,2.08122440798,3.21617750802,7.62627562001,7.40246827773,2.68286868921,3.80247940919,24.280914036,3.1534503761,10.8733098851,2.46836560104,9.72869364949,10.9306230565,9.14948404474,3.69195598156,0.744221923587,0.817844708559,10.3891381838,2.91411633453,0.287949236542,1.51616957487,2.56607743557,1.62591008357,2.35967678909,1.71925363929,2.03684460208,1.97318275832,0.239936255726,3.19282002219,1.99678785334,0.626895242595,0.897707284299,0.375181624101,0.59035065837,0.453947863712,2.00468242565,1.16784048833
sobol__0000168,-24.42391899,40.68559659,-21.65525807,21.31854627,11.69833519,22.43394488,27.33016024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,326.54168,0.131498194637,1.0781781512e-07,7.95807864051e-13,3.26652566072e-05,0,0,0.0100366767325,0.25811238446,0.0935391375438,0.065878376465,0.0159517351596,0.0103178823562,0.0102466333106,0.0106515751579,0.0100331096384,0.0100117247602,0.0100125185819,0.0114198341109,0.010919095522,0.0101061702257,0.0100368026902,0.0259396161386,0.0100460243938,0.0100535409297,0.0103802419206,0.0103802419206,0.108170849757,0.0285286145035,0.0710669868069,0.0454136805932,0.0101350333361,0.0466948195531,0.13346833984,0.0100145469803,0.029565943349,0.0100388760812,0.0100104502301,0.0100215782981,0.0101170097756,0.010052228761,0.0100209458076,0.0100293232648,0.0100399321,0.0100465395834,0.0100338429214,0.0100283055896,0.0153708396345,0.0566072142269,0.0363885395764,0.0142611064568,0.0439237317427,0.0120618648619,0.01027725843,0.0100828406911,0.0100231738799,0.0100292745159,3.98170879753,258.89591885,16.2539566196,31.2949999472,17.1459541667,13.2903101115,2.61846446657,1.40461771205,4.45370256832,6.50763535418,4.53579419508,2.5695380224,1.59556400698,1.69502866556,2.08771443586,19.9511239013,6.13328853736,5.16140358974,0,0,20.104238829,2.85329060757,83.6261789221,11.3708811684,2.55403672584,8.2561702579,25.7441351021,4.08373415804,10.3770633465,0.993749732494,4.92430204274,2.77517184709,0.710899786992,1.6535753387,2.53266735129,1.62839601847,2.33392697513,1.70250362707,2.01312931675,1.96804605152,0.447941385651,5.88822329906,3.03964322848,0.644653000976,2.90131011439,0.359417267911,0.470298559827,0.399646192644,1.9481712735,1.12916368875
sobol__0000172,-1.92391899,24.43559659,72.09474193,102.56854627,71.69833519,18.05894488,42.33016024,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,390.50693,0.0478403383054,3.1285104285e-08,2.37665279793e-13,1.86504122431e-05,16,0,0.0100077924037,0.0210127504116,0.0199428321242,0.0100132178129,0.0107706088276,0.025375269092,0.0100452377769,0.01006543533,0.0100146081624,0.0100072909001,0.0100111039422,0.0100671306496,0.0100603309432,0.0100399386684,0.0100174462449,0.0100267961974,0.010007143017,0.0100072422843,0.0100209095114,0.0100452377769,0.0100166792705,0.0100209107192,0.0966119022364,0.0132053655675,0.0100192024446,0.0500572139787,0.119986422435,0.0100012363146,0.0100452377769,0.0100066956183,0.0571329103553,0.0122803056295,0.0100452377769,0.0100038981651,0.0100014992786,0.0100022206259,0.0100023848323,0.010002902091,0.01000229281,0.010002126825,0.0205206616739,0.079841821645,0.0593310811604,0.0294148769399,0.0398004929621,0.0153317670642,0.0100318063753,0.010007751508,0.0100017882264,0.0100024536655,6.92200965531,22.2216539272,3.94648700236,4.99842511582,6.7487316584,30.6110753685,0,1.27592304006,4.35230945476,6.12512226531,3.6921464621,1.83875632851,0.96632384437,1.56835085976,1.9668570608,2.52328893694,7.17011922911,7.05368813552,2.74870141871,0,5.25925953114,3.1718464751,102.519856844,3.05408128309,3.27435534118,7.22911094742,18.5640261805,2.96161352379,0,0.366725234609,20.8430251304,2.50630349133,0,1.04628466885,2.43351833104,1.57606534329,2.26318670442,1.64926828174,1.94359687158,1.89602813979,0.414948526627,5.58951861379,3.51821730173,1.00071459179,1.75253802705,0.349319322481,0.374619657939,0.424844272797,2.01027639699,1.16701358568
