sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
sobol__0000623,-43.58407524,66.71098722,-15.35642995,9.7658119,4.35458519,16.6575777,52.52547274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,396.795507,0.374436441296,3.13245500649e-08,1.04109577097e-12,0.000224599194274,26,0,0.010006782939,0.505028445484,0.0933099214602,0.0100023213009,0.0100011107724,0.0490074825947,0.0100076892803,0.0100236078622,0.0100017037876,0.0100006400155,0.0100006402556,0.0251519126985,0.0100122925949,0.010003637938,0.010002420529,0.119807243972,0.0100074102328,0.0100091329001,0.0100452376863,0.0100452376863,0.125518035584,0.010845280732,0.0540603238067,0.122298858376,0.0793467410573,0.0513457455555,0.208956799221,0.0100007480404,0.0304370746897,0.010002041551,0.0100001827617,0.0100003725255,0.0100079943475,0.0100025686744,0.0100009868624,0.0100013323513,0.0100020617202,0.0100024588779,0.0100016117008,0.0100012886655,0.0100308235891,0.010013521219,0.0100135811072,0.0100109658487,0.047723424354,0.0100276618111,0.0100784191651,0.0100044218662,0.0100014770624,0.0100016064819,1.9158650423,425.222047422,6.7236775469,4.99092849355,10.0911697648,60.5704236141,2.6750777405,1.2988830814,4.40520772351,6.56264549333,4.87313721019,5.29845301509,1.52610081654,1.71062793783,1.52759882334,92.4219863316,5.22040711173,4.04524475282,0,0,6.18136695146,0.0490148036203,63.2500725805,29.2424319424,17.5104633419,6.68750881671,40.2852070682,3.93807128557,5.72767768206,0.926177536371,4.24714244853,2.8125451909,0.613001834615,1.57732662883,2.40051756823,1.56159592143,2.23762067424,1.63003838685,1.92101926347,1.88172369253,0.241358167922,0.847111540101,0.702205280427,0.381660382881,2.71774071337,0.189851038315,0.405714823833,0.434656027423,1.98105952717,1.16710657732
sobol__0000631,-15.45907524,87.02348722,54.95607005,103.2033119,-20.64541481,4.6263277,-56.22452726,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,416.948077,0.465043999286,4.37412097654e-08,4.46636999388e-13,2.31921083845e-05,19,0,0.0307988035614,0.643351976781,0.162014752596,0.0100021418154,0.0633713058619,0.0403855800046,0.0100452378261,0.0100027000757,0.0100021759498,0.0100004651273,0.0100004286927,0.0100021283961,0.0100015650324,0.0100014543769,0.0100017461763,0.0213633573495,0.0100184445451,0.0100186172098,0.010034304644,0.0100364727622,0.0100006972336,0.0100011347786,0.0263747911381,0.019620906296,0.0100452378261,0.107908081357,0.0100055487417,0.0100074996406,0.0100018408029,0.010010998905,0.0123459000272,0.010051710322,0.0100139767655,0.010007725785,0.0100089091334,0.010015792289,0.0100070456395,0.0100096979723,0.01000900142,0.0100158686063,0.0100715260861,0.0114691303612,0.0268500465775,0.0186979120384,0.0100591440142,0.0119206602259,0.0101031795605,0.0101883675296,0.0100146507869,0.0100517899887,17.4949763574,342.905961871,30.2230748967,4.15010492453,38.8467973635,46.4577385948,0,1.37560818123,4.4391967296,6.56620266902,4.89186668599,2.45619195556,2.47029167756,1.76795277929,1.30570491806,3.80794021002,7.17989592916,7.06774435857,2.75836524299,3.80823819947,5.23969049914,2.57924243823,27.9280725538,4.01863026621,0,25.6376437958,1.92966023696,4.0820342909,4.55998180137,0.997042811559,6.6842408072,2.86017356909,0.726236469623,1.70264851177,2.15730238373,1.26633430836,2.07369541444,1.56780520067,2.12447339527,1.6814603915,0.396566986857,1.19203882297,2.44657147174,0.854580152064,0.728270938865,0.548712364864,0.887086965108,0.459675965703,0.851307865946,1.04799063667
sobol__0000639,-49.20907524,127.64848722,-29.41892995,95.0783119,49.35458519,-1.9361723,-3.72452726,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,340.082142,383.726876128,2.61593564588e-08,1.02193322959e-06,0.285698421036,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000647,-27.41220024,83.46879972,25.07325755,4.1798744,-7.52041481,12.14585895,-32.31827726,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,417.809144,0.981320713808,6.2005959478e-08,7.38964445191e-13,2.53551713883e-05,24,0,0.0100055792027,0.894004346466,0.116577850965,0.0100005392444,0.0100004686102,0.0597015010295,0.0100452382093,0.0100024407127,0.0100007427289,0.0100002954375,0.0100002919817,0.0100031844325,0.0100013805592,0.0100011026923,0.0100013312444,0.0568225991828,0.30365201476,0.227187192792,0.0100452382093,0.0586086651864,0.0100041147619,0.0100452382093,0.0100012296005,0.010004435365,0.0100452382093,0.054507070587,0.0246461633784,0.0100029418512,0.0100014499747,0.0100103551893,0.0100030349199,0.0100109863424,0.0100116011282,0.0100052313635,0.0100055653599,0.0100091459719,0.0100063226429,0.0100083008426,0.0100070974833,0.0100087308808,0.0155670105856,0.0527749716531,0.0503130666513,0.0263693431019,0.0247330818143,0.0141323815852,0.0195786067535,0.0100943511746,0.0100126071408,0.0100636177735,4.2942921757,498.088132345,20.0590675719,4.60326038351,7.29710881645,68.8951940726,0,1.35365195257,4.43294731575,6.54929190823,4.92844621488,2.36998558515,2.21802795849,1.7547904739,1.22945270348,40.9918247483,143.461567454,80.3062540433,0,22.1260099942,0.596476371979,0,11.606967636,2.35450817259,0,13.7624481288,4.53427354944,2.71315364654,4.7981134306,0.598851605206,3.62593643363,2.84981469063,0.661891317495,1.6276779774,2.49161896957,1.45232307562,2.33280622511,1.71700387083,2.12519089255,1.87603136004,0.613327643927,5.38985736338,4.60754593688,1.22673316158,1.78264547853,0.668442961507,1.57169911206,0.439384338372,1.22240283563,1.0662451086
sobol__0000655,-38.66220024,124.09379972,-3.05174245,61.0548744,62.47958519,23.08335895,-24.81827726,0,solver_failed,The static optimization solver did not converge,779.130647,,1.47243088833e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000663,-21.78720024,111.90629972,76.63575755,81.3673744,-42.52041481,2.30210895,23.93172274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,410.562164,1.91864948568,1.63878723924e-08,1.33073631621e-12,6.64568539306e-05,13,1,0.24937972815,0.762196780025,0.0100058827984,0.0100018161707,0.010001528135,0.0100013389109,0.0102757349661,0.0100033456807,0.999948857854,0.0100004742761,0.0100006624686,0.0100028369374,0.010001488333,0.0100018208859,0.0100028799677,0.0100137748322,0.294959531587,0.288728596765,0.0578853146775,0.0100139682986,0.218843921489,0.0100032066628,0.01000538625,0.0100202216202,0.0100434701326,0.0400897646678,0.0896115455696,0.0100155470852,0.0100298595617,0.0100411266235,0.171142373923,0.0853516984673,0.010079801305,0.0100371061153,0.0100312327383,0.010044388995,0.0100435849342,0.0100525910935,0.010044242351,0.0100381602829,0.0114787952138,0.0459104241366,0.0355223999526,0.0182483607515,0.0217825155407,0.0117435441876,0.0102359194823,0.0101021758699,0.0100325251103,0.0100399315521,172.130709697,212.0133,1.92755089087,2.06346372735,2.89938993314,12.1043317784,0,1.43554205641,375.905426401,5.480278046,4.95763972664,2.59031700105,2.88294614085,1.84588927006,1.12690717145,1.44657293103,206.172878131,197.553881421,14.6773528441,3.63192123518,114.4983665,1.34028364003,11.1900349112,2.64531206313,3.36401085753,9.21350289499,14.2614358495,3.77861307521,2.66097996112,0.902251168018,93.6622929209,23.1165758082,0.519548223747,1.57260644891,2.56730721823,1.6320829869,2.37127551392,1.72785333792,2.04372654302,1.97738313643,0.233663656859,3.66505785181,2.4842335542,0.756883940177,1.06091742477,0.385081848426,0.667266245992,0.464684362021,2.01641869766,1.16742867027
sobol__0000671,-55.53720024,71.28129972,-45.23924245,105.7423744,27.47958519,-8.63539105,31.43172274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,412.650882,0.631760697155,2.36580495638e-07,4.37848806219e-13,2.6274065678e-05,14,0,0.0100161927946,0.534657452574,0.0142742756574,0.153235402083,0.0474628094835,0.0100004717098,0.0100211647049,0.0100057773563,0.0100010634079,0.0100004673664,0.0100004800864,0.0100062475546,0.0100038411273,0.0100020716661,0.0100026774623,0.281440233897,0.0100281750726,0.0100283129316,0.0100398255102,0.0100452378779,0.010002670814,0.0100017167481,0.0112974939159,0.0100898084163,0.39388981931,0.1979169385,0.0100022479777,0.111869646484,0.0100030600095,0.0100889015327,0.0108455327412,0.0100671184512,0.0100431719516,0.0100145006698,0.0709163534584,0.0678513470362,0.01001018811,0.010030082005,0.0274379339977,0.0908398545072,0.0100230732069,0.0100148385708,0.0102725032934,0.023986671205,0.010011820327,0.0180096877609,0.0387912861679,0.0502483820597,0.010007583312,0.0835863632028,1.04748633914,412.110105517,0.175904177775,74.0127933407,50.9418058419,12.8613800967,2.61105978094,1.2989729674,4.18289266099,6.27682230456,4.97096283634,2.14897272016,1.64225124043,1.72698119756,1.32389999875,166.135401509,7.19111178617,7.09848684049,2.78384889791,0,5.00145717126,2.24333695657,11.8486872574,1.59701295606,117.955653619,41.9760014568,1.20544340721,24.4402810443,1.09452263374,0.220779116355,5.35664082925,2.69058667588,0.0162604167445,1.18606990405,17.4592688844,10.7720777861,2.31979952737,1.68678497061,5.42555316876,17.3152220361,0.17456423858,0.717311657954,0.666516703637,0.984900506402,0.396873813188,0.579890816321,2.45487599149,2.28973820312,1.99023731361,9.38879183836
sobol__0000679,-35.84970024,113.93754972,-38.20799245,67.1486244,-25.02041481,0.66148395,55.80672274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,381.230382,3.22992956214,2.17377404965e-08,2.55084842138e-12,0.000338998651409,30,1,0.873291063403,0.0294015164735,0.0100006442639,0.0100000336658,0.0100000241281,0.0100000485709,0.0100001856707,0.0100007291529,0.999999322374,0.0100000270394,0.0100000385598,0.646559456503,0.0100002928111,0.0100002085597,0.0100003604639,0.950205502385,0.0100028645446,0.0100029240161,0.0100138907884,0.143605139033,0.0100000576831,0.0100005476969,0.227795502507,0.0745182537057,0.0363816560876,0.0970097226445,0.191724800788,0.0100006897713,0.0100092205947,0.0100041760382,0.0100027374738,0.0100054050487,0.0100211289153,0.0100017148686,0.010000701031,0.0100010364715,0.0100010721598,0.0100013269273,0.0100010379918,0.0100009612103,0.018466799697,0.0811450039252,0.0694706703533,0.0313571968921,0.0549282374391,0.0169407978899,0.0100262259643,0.0100042571828,0.0100012953678,0.0100013625777,729.68464021,0.166818079396,1.83579025759,4.9042679799,10.2889819694,12.6461464004,2.68890533133,1.4384908345,388.178406334,5.46769149353,4.7698183025,170.098875293,2.90337731962,1.86075556512,0.585386884159,372.737433007,6.85273732288,6.70449103811,1.83837414679,54.2122968321,3.34568463105,0.635650199688,261.907542333,20.3498849017,12.2411778959,17.0399422636,28.2912688915,3.22330054302,0.551678526816,0.377492541567,5.42400243983,2.84098549594,0.0566981911319,1.19356053832,2.36969869159,1.54259273733,2.23092382749,1.62207619154,1.90444124099,1.85447439063,0.262760537967,4.45620319831,3.5961793645,0.984449290142,2.12034046733,0.350651799079,0.534655264283,0.460060662528,1.8667683046,1.10779047219
sobol__0000687,-47.09970024,89.56254972,64.91700755,124.0236244,44.97958519,-5.90101605,3.30672274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,392.558569,0.594643939034,6.34766976759e-08,1.57207580287e-13,5.01495538004e-05,19,0,0.0100017233416,0.49277384809,0.100353079844,0.338881005264,0.0100005210201,0.0100002575008,0.0100452377972,0.0100023456419,0.0100034411181,0.0100002394641,0.0100002558438,0.0100015848303,0.0100006888546,0.0100006923245,0.0100017174073,0.266921613653,0.0434298535798,0.0434301456201,0.0117642044706,0.0100452377972,0.179786647027,0.0100005901665,0.0100066649048,0.0100297450738,0.0100487072579,0.05221658683,0.0100047754691,0.0100040842568,0.0100028774807,0.0100087638944,0.256158243598,0.206946076923,0.0100170354667,0.0100049734903,0.0100188348931,0.0100912173868,0.0100096872948,0.0100142615427,0.0100248982204,0.0151797548412,0.0102714982845,0.0406054170515,0.0439237482494,0.0287782891436,0.0100251122268,0.0103307436403,0.0100445227402,0.0103778269326,0.0100125398212,0.0132784269252,2.09158653151,302.550603238,15.2398829545,46.9763572471,2.02911574841,11.9278177971,0,1.3474670475,4.39437952516,5.91541497063,4.97265060776,2.29872353023,2.43912836073,1.77992171462,0.885917232945,53.6863844945,31.1516660936,31.1520851973,3.32201153636,0,93.6955654126,2.29050619326,7.90808550825,0.0337352403263,1.23456350715,12.5488114462,1.37952728686,3.2606533154,2.11998061652,0.663937851051,65.6110288835,52.9864169791,0.251438086625,1.50445349329,2.58800699013,1.63975967366,2.37015215625,1.73117994427,2.06238344394,2.99394834089,0.26323419622,4.07642500044,3.7298786631,1.40056223902,0.508605657053,0.428495739566,0.699309741646,0.477290307604,1.98015844233,1.54781709059
sobol__0000695,-18.97470024,77.37504972,-5.39549245,22.4611244,-60.02041481,14.88023395,-0.44327726,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,362.915288,0.566152940215,2.90730106656e-08,3.97386868259e-13,1.66264596342e-05,20,0,0.0402415941884,0.727305723586,0.117586955887,0.0135069320481,0.0277451295898,0.0100017770681,0.0100069501746,0.0100044907622,0.0100023867092,0.0100007000512,0.0100006451108,0.0100035887261,0.0100028137097,0.0100023651425,0.0100025187289,0.0100156704804,0.02621437635,0.0223161062463,0.0100667904477,0.0927475846637,0.0100057107966,0.0100084381658,0.0100194892407,0.0100158262437,0.0383979429179,0.0543975813891,0.0164573773104,0.0100035660721,0.0100032689025,0.0100096021777,0.0100082260985,0.0100158741321,0.0100147409625,0.0100073917771,0.010006322467,0.0100100925146,0.0100086692784,0.0100109978086,0.0100091775975,0.0100102399198,0.0102767466435,0.0354201618641,0.0294573031659,0.0155139290473,0.0154543483835,0.0133002281213,0.0139596139469,0.0100683604357,0.0100201056833,0.0100411656861,21.3461221309,420.962163019,20.5220758608,6.48561466055,28.9660603979,12.2430369164,2.69491103953,1.37535506358,4.43812596308,6.5695787605,4.88423206483,2.50110670889,2.33494768271,1.75788702605,1.46236589868,6.82662890052,16.1499593787,11.6937650539,0,32.4410300294,2.28520640237,0.512912914726,11.7920165845,2.47649776633,11.5183121982,13.0037002034,3.16987537448,3.54636627413,4.61783701413,0.877027429506,2.31041352399,2.4995983676,0.753982862904,1.71305537734,2.58633111298,1.57461520066,2.36958489147,1.73075039025,2.11019309189,1.9664780695,0.35055418399,3.86782020316,2.77683229978,0.75707376056,1.11101250496,0.560197975348,0.955518354945,0.43598108918,1.70802905923,1.13294987814
sobol__0000703,-52.72470024,101.75004972,41.47950755,46.8361244,9.97958519,21.44273395,-52.94327726,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,385.616219,1.8858485655,6.32579357784e-08,9.23705556488e-13,0.000160690401734,15,1,0.337722459565,0.999999106899,0.0100003309492,0.302373986636,0.010000249478,0.150931493791,0.0100452378647,0.0100005074323,0.0100003727454,0.0100000780868,0.0100000950511,0.0100004381704,0.0100001796099,0.0100002208184,0.0100009076413,0.129463504307,0.211081474324,0.205687301831,0.0100599557812,0.0100452378647,0.710328188971,0.0100452378647,0.0100020241761,0.0100023751951,0.0100452378647,0.0219894380285,0.0208340307541,0.010004469862,0.0100049397258,0.0100139368586,0.174354782484,0.100652748858,0.0100164164427,0.0100096784563,0.0100260947223,0.0100337057568,0.0100498541706,0.010043525483,0.0100474043131,0.0100354294079,0.0168598933304,0.0447745722541,0.0386696842355,0.0164436251419,0.0213237183346,0.0106837094256,0.0100477193727,0.0100343433382,0.0100174097433,0.0100189253408,116.622692453,327.950889215,1.81826043297,50.3760529232,1.78889881504,174.695510389,0,1.38048417245,4.22622274117,5.28563582762,4.94204661635,2.4514236161,2.74846174466,1.81189171378,0.595973983177,60.7167467256,139.944907787,132.883712184,0.142704363822,0,125.204324257,0,11.7700352698,2.75972754587,0,5.35887495061,3.80033415415,3.01810506801,4.76548237628,0.584742165776,96.9024931902,27.9769644677,0.747363313233,1.70892776727,2.2861982332,1.31789537316,2.28688348125,1.68738969548,2.13398752485,1.73366787599,0.663744980572,4.45461908616,3.46292254054,0.755232067465,1.51118692641,0.489743227477,0.842598042444,0.387354458944,0.763009587088,0.889758303374
sobol__0000711,-31.63095024,98.70317472,-20.62986745,112.8517494,53.72958519,18.98179645,7.99422274,0,solver_failed,The static optimization solver did not converge,838.135967,,3.9610668523e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000719,-42.88095024,74.32817472,44.99513255,88.4767494,-36.27041481,8.04429645,45.49422274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,445.672739,0.226508342287,1.02321848772e-08,8.52526698274e-13,1.97008201726e-05,22,0,0.0100040382885,0.372469739037,0.155973371027,0.0100009847865,0.010000618777,0.0100013811834,0.201942453285,0.0100128544832,0.0100021143474,0.0100005067544,0.0100006026769,0.0100510463047,0.0100036739931,0.0100021221189,0.0100025884552,0.0322717026205,0.0100129039771,0.0100130986129,0.0100300773849,0.0650963951633,0.0100176906681,0.0100023259659,0.0450309716803,0.0100080715633,0.0100016657077,0.0100043145223,0.100045077906,0.0100048507452,0.0100452373695,0.0100213106757,0.0100041881611,0.0100110908224,0.0100457018019,0.0162706385495,0.0100091846797,0.0100095622753,0.0277797302522,0.0116651840382,0.0100362777272,0.0100079853096,0.0101281945499,0.0101696142255,0.0100579622352,0.0100234730863,0.0161202759658,0.0100214062767,0.0100100473208,0.0100057843868,0.0100024187351,0.0100023014346,1.75738536632,301.533115613,17.6033394612,2.68565981514,5.15182402753,11.5074434772,53.5063905377,1.29266023371,4.43376074552,6.55720894765,4.89410284349,1.98462153594,1.67044577333,1.72407736019,1.32820189384,13.8442352808,7.06749087148,6.92088406851,2.62018937127,23.9392066406,5.13347393695,2.26121634029,49.5832880352,2.56617160489,3.3629571635,1.82035748605,15.5768128843,3.17537080344,0,0.380190414517,5.57371908507,2.76191340789,0.0046624403621,1.91927820211,2.45305753107,1.59025102883,6.32969753024,1.93469746098,1.96791489268,1.91127230335,0.174190310178,0.641369584969,0.573559553387,0.336554280285,0.688006348758,0.231171208579,0.52258097983,0.459840595207,1.96388832635,1.15724945093
sobol__0000727,-26.00595024,94.64067472,-25.31736745,60.0392494,18.72958519,-3.98695355,-48.25577726,0,solver_failed,The static optimization solver did not converge,1412.610284,,3.58071909901e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000735,-59.75595024,119.01567472,59.05763255,3.1642494,-71.27041481,6.95054645,-10.75577726,0,solver_failed,The static optimization solver did not converge,1342.013319,,9.53522767411e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000743,-34.44345024,68.23442472,84.83888255,41.7579994,71.22958519,-1.25257855,-16.38077726,0,solver_failed,The static optimization solver did not converge,993.52956,,6.08355890108e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000751,-45.69345024,108.85942472,-55.78611745,17.3829994,-18.77041481,5.30992145,-38.88077726,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,517.220744,1204.19987963,6.17335373931e-08,1.49124596049e-06,0.468260256041,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000759,-17.56845024,129.17192472,23.90138255,127.0704994,36.22958519,17.34117145,39.86922274,0,solver_failed,The static optimization solver did not converge,1095.142777,,9.49004856921e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000767,-51.31845024,88.54692472,14.52638255,70.1954994,-53.77041481,10.77867145,17.36922274,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,450.702533,0.793247016753,2.4832473855e-08,1.77831973237e-12,4.86557362844e-05,29,0,0.010024724959,0.844967239562,0.0100101934632,0.0100008698463,0.0100003681169,0.0100018029585,0.156668058107,0.010002564635,0.0100005140098,0.0100001890087,0.0100002306631,0.0100049166747,0.0100009991328,0.0100008126501,0.0100016942071,0.174166913034,0.0100142477282,0.0100144611467,0.0100329224416,0.0977858442862,0.0100005059201,0.0100017037328,0.0354085230546,0.0100037893204,0.0100154022174,0.057531338676,0.0550105348419,0.0100016715904,0.0100040411937,0.0100047860318,0.0100031407145,0.0100095604471,0.0100096625676,0.0100044956925,0.0100028775916,0.0100043863234,0.010004428233,0.0100054578158,0.0100043828436,0.0100043478942,0.0103223065687,0.0409042741511,0.0300201911184,0.015199977609,0.021335339602,0.012584078236,0.0101396455322,0.0100188716757,0.0100056157334,0.0100075689933,2.46028480473,457.045685632,1.13872673291,3.23671852549,5.44411262686,11.4799217726,42.1987694552,1.33082690468,4.31904405617,6.07175067095,4.97252978594,2.20397568629,2.16639437273,1.76242417729,0.926692251027,87.4017637521,6.89090590812,6.74281060127,2.07615773265,34.6436831292,3.4435016217,1.35535675242,40.4883421456,2.74652134487,3.37797159518,13.3040880753,10.1022717837,3.96836071619,3.35587759659,0.962990194225,4.60192352435,2.57012996909,0.678114037424,1.62022650993,2.58774943074,1.6253775504,2.36831465143,1.72885047215,2.06210705851,1.97377134467,0.248710460629,3.72532893104,2.30268578021,0.663684580787,1.19787227871,0.434277502007,0.635606475513,0.455341050805,1.9998888815,1.16757270046
sobol__0000775,-28.46688774,72.55083097,10.1318513,58.26190565,-27.83291481,-6.78968793,27.91609774,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,407.680955,0.339671706882,8.4374756959e-08,7.32006911144e-13,1.95759973272e-05,28,0,0.0100121070612,0.533360762145,0.109289539494,0.0345386934542,0.0689919743542,0.0100013545553,0.0100095061149,0.0100048509926,0.0100016997232,0.0100006544221,0.0100006433645,0.0100041391206,0.0100036483724,0.0100025119771,0.0100025220259,0.045688106051,0.0100218625737,0.0100221182645,0.0100411772139,0.100676563727,0.0100073854313,0.0100049435166,0.0141692019644,0.0100069730758,0.0224264153457,0.0867822138511,0.0844648813927,0.0100011955091,0.0100020588478,0.0100034717785,0.0100029253743,0.0100074073717,0.0100064516985,0.010002856249,0.0100016443959,0.0100024561282,0.0100024462204,0.0100030693461,0.0100024517461,0.0100023295858,0.0109737764024,0.0535668066009,0.0426174071389,0.0208164601888,0.0282406524315,0.0155099460026,0.0111686738621,0.0100134188552,0.0100049596863,0.0100052393837,3.68888089276,386.979335238,16.6468575904,17.239521354,60.5846508421,11.8829913733,2.69547703207,1.33263204155,4.43566013318,6.57075288115,4.84390227073,2.27671308259,1.86489791093,1.7288734967,1.48873706264,25.3866746206,6.77312355812,6.62196511972,1.11147622385,37.7648615266,3.26622719861,1.30217330229,16.5239131345,2.76180453939,7.56442983287,20.6120433341,12.4821746252,3.83442171299,4.27946243564,0.925736808482,4.97117603545,2.83244663249,0.672083746961,1.60274512354,2.52333991879,1.62106174609,2.35224278488,1.70861618197,2.01572993641,1.94833091844,0.2052384625,4.18743061769,3.0071080226,0.891475432927,1.31657013186,0.516886909639,0.768552540478,0.458452722447,2.00252383632,1.13264814739
sobol__0000783,-39.71688774,113.17583097,19.5068513,1.38690565,42.16708519,-0.22718793,35.41609774,0,solver_failed,The static optimization solver did not converge,1460.214236,,2.12143608014e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0000791,-22.84188774,125.36333097,-50.8056487,111.07440565,-62.83291481,22.74156207,-35.83390226,0,solver_failed,The static optimization solver did not converge,811.346692,,1.12114129536e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
